"Coventry","Coventry","United Kingdom",52.369722,-1.479722
"Leicester","Leicester","United Kingdom",52.607778,-1.031944
"Gloucestershire","Golouchestershire","United Kingdom",51.894167,-2.167222
"Wolverhampton","Halfpenny Green","United Kingdom",52.5175,-2.259444
"Kemble","Pailton","United Kingdom",51.668056,-2.056944
"Turweston","Turweston","United Kingdom",52.040833,-1.095556
"Wellesbourne Mountford","Wellesbourne","United Kingdom",52.192222,-1.614444
"Manchester","Manchester","United Kingdom",53.353744,-2.27495
"Manchester Woodford","Woodfort","United Kingdom",53.338056,-2.148889
"Chivenor","Chivenor","United Kingdom",51.087167,-4.150339
"St Mawgan","Newquai","United Kingdom",50.440558,-4.995408
"Lyneham","Lyneham","United Kingdom",51.505144,-1.993428
"Boscombe Down","Boscombe Down","United Kingdom",51.152189,-1.747414
"Culdrose","Culdrose","United Kingdom",50.086092,-5.255711
"St Athan","St. Athan","United Kingdom",51.404811,-3.43575
"Yeovilton","Yeovilton","United Kingdom",51.009358,-2.638819
"Haverfordwest","Haverfordwest","United Kingdom",51.833056,-4.961111
"Cardiff","Cardiff","United Kingdom",51.396667,-3.343333
"Swansea","Swansea","United Kingdom",51.605333,-4.067833
"Bristol","Bristol","United Kingdom",51.382669,-2.719089
"Liverpool","Liverpool","United Kingdom",53.333611,-2.849722
"Luton","London","United Kingdom",51.874722,-0.368333
"Plymouth","Plymouth","United Kingdom",50.422778,-4.105833
"Bournemouth","Bournemouth","United Kingdom",50.78,-1.8425
"Southampton","Southampton","United Kingdom",50.950261,-1.356803
"Lasham","Lasham","United Kingdom",51.187167,-1.0335
"Alderney","Alderney","Guernsey",49.706111,-2.214722
"Guernsey","Guernsey","Guernsey",49.434956,-2.601969
"Jersey","Jersey","Jersey",49.207947,-2.195508
"Shoreham","Shoreham By Sea","United Kingdom",50.835556,-0.297222
"Biggin Hill","Biggin Hill","United Kingdom",51.330833,0.0325
"Gatwick","London","United Kingdom",51.148056,-0.190278
"City","London","United Kingdom",51.505278,0.055278
"Farnborough","Farnborough","United Kingdom",51.275833,-0.776333
"Chalgrove","Chalsgrove","United Kingdom",51.676111,-1.080833
"Blackbushe","Blackbushe","United Kingdom",51.323889,-0.8475
"Heathrow","London","United Kingdom",51.4775,-0.461389
"Southend","Southend","United Kingdom",51.571389,0.695556
"Lydd","Lydd","United Kingdom",50.956111,0.939167
"Manston","Manston","United Kingdom",51.342222,1.346111
"Brough","Brough","United Kingdom",53.719667,-0.566333
"Carlisle","Carlisle","United Kingdom",54.9375,-2.809167
"Gamston","Repton","United Kingdom",53.280556,-0.951389
"Blackpool","Blackpool","United Kingdom",53.771667,-3.028611
"Humberside","Humberside","United Kingdom",53.574444,-0.350833
"Walney Island","Barrow Island","United Kingdom",54.131167,-3.263667
"Leeds Bradford","Leeds","United Kingdom",53.865897,-1.660569
"Warton","Warton","United Kingdom",53.745097,-2.883061
"Hawarden","Hawarden","United Kingdom",53.178056,-2.977778
"Isle Of Man","Isle Of Man","Isle of Man",54.083333,-4.623889
"Newcastle","Newcastle","United Kingdom",55.0375,-1.691667
"Durham Tees Valley Airport","Teesside","United Kingdom",54.509189,-1.429406
"Nottingham East Midlands","East Midlands","United Kingdom",52.831111,-1.328056
"Llanbedr","Llanbedr","United Kingdom",52.811744,-4.123575
"Ternhill","Ternhill","United Kingdom",52.871164,-2.533561
"Shawbury","Shawbury","United Kingdom",52.798169,-2.668042
"Woodvale","Woodvale","United Kingdom",53.581575,-3.055522
"Kirkwall","Kirkwall","United Kingdom",58.957778,-2.905
"Sumburgh","Sumburgh","United Kingdom",59.878889,-1.295556
"Wick","Wick","United Kingdom",58.458889,-3.093056
"Dyce","Aberdeen","United Kingdom",57.201944,-2.197778
"Inverness","Inverness","United Kingdom",57.5425,-4.0475
"Glasgow","Glasgow","United Kingdom",55.871944,-4.433056
"Edinburgh","Edinburgh","United Kingdom",55.95,-3.3725
"Islay","Islay","United Kingdom",55.681944,-6.256667
"Prestwick","Prestwick","United Kingdom",55.509444,-4.586667
"Benbecula","Benbecula","United Kingdom",57.481111,-7.362778
"Scatsta","Scatsta","United Kingdom",60.432778,-1.296111
"Dundee","Dundee","United Kingdom",56.452499,-3.025833
"Stornoway","Stornoway","United Kingdom",58.215556,-6.331111
"Tiree","Tiree","United Kingdom",56.499167,-6.869167
"Leuchars","Leuchars","United Kingdom",56.372889,-2.868444
"Lossiemouth","Lossiemouth","United Kingdom",57.705214,-3.339169
"Cambridge","Cambridge","United Kingdom",52.205,0.175
"Conington","Peterborough","United Kingdom",52.468056,-0.251111
"Norwich","Norwich","United Kingdom",52.675833,1.282778
"Stansted","London","United Kingdom",51.885,0.235
"North Weald","North Weald","United Kingdom",51.721667,0.154167
"Sheffield City","Fowlmere","United Kingdom",53.394256,-1.388486
"Cranfield","Cranfield","United Kingdom",52.072222,-0.616667
"Exeter","Exeter","United Kingdom",50.734444,-3.413889
"Bristol Filton","Bristol","United Kingdom",51.519444,-2.590833
"Kidlington","Oxford","United Kingdom",51.836944,-1.32
"Benson","Benson","United Kingdom",51.616389,-1.095833
"Lakenheath","Lakenheath","United Kingdom",52.409333,0.561
"Mildenhall","Mildenhall","United Kingdom",52.361933,0.486406
"Wattisham","Wattisham","United Kingdom",52.127283,0.956264
"Wyton","Wyton","United Kingdom",52.357167,-0.107833
"Fairford","Fairford","United Kingdom",51.682167,-1.790028
"Brize Norton","Brize Norton","United Kingdom",51.749964,-1.583617
"Odiham","Odiham","United Kingdom",51.234139,-0.942825
"Cosford","Cosford","United Kingdom",52.640028,-2.305578
"Northolt","Northolt","United Kingdom",51.553,-0.418167
"Coningsby","Coningsby","United Kingdom",53.093014,-0.166014
"Dishforth","Dishforth","United Kingdom",54.137186,-1.420253
"Leeming","Leeming","United Kingdom",54.292383,-1.5354
"Church Fenton","Church Fenton","United Kingdom",53.834333,-1.1955
"Honington","Honington","United Kingdom",52.342611,0.772939
"Cottesmore","Cottesmore","United Kingdom",52.735711,-0.648769
"Scampton","Scampton","United Kingdom",53.307778,-0.550833
"Wittering","Wittering","United Kingdom",52.612558,-0.476453
"Linton On Ouse","Linton-on-ouse","United Kingdom",54.048911,-1.252747
"Waddington","Waddington","United Kingdom",53.166167,-0.523811
"Topcliffe","Topcliffe","United Kingdom",54.205522,-1.382094
"Cranwell","Cranwell","United Kingdom",53.03035,-0.483242
"Barkston Heath","Barkston Heath","United Kingdom",52.962225,-0.561625
"Marham","Marham","United Kingdom",52.648353,0.550692
"Mount Pleasant","Mount Pleasant","Falkland Islands",-51.822777,-58.447222
"Schiphol","Amsterdam","Netherlands",52.308613,4.763889
"Budel","Weert","Netherlands",51.25528,5.601389
"Maastricht","Maastricht","Netherlands",50.911658,5.770144
"Deelen","Deelen","Netherlands",52.060556,5.873056
"Drachten","Drachten","Netherlands",53.119167,6.129722
"Eindhoven","Eindhoven","Netherlands",51.450139,5.374528
"Eelde","Groningen","Netherlands",53.11972,6.579444
"Gilze Rijen","Gilze-rijen","Netherlands",51.567389,4.931833
"De Kooy","De Kooy","Netherlands",52.923353,4.780625
"Lelystad","Lelystad","Netherlands",52.460278,5.527222
"Leeuwarden","Leeuwarden","Netherlands",53.228611,5.760556
"Rotterdam","Rotterdam","Netherlands",51.956944,4.437222
"Soesterberg","Soesterberg","Netherlands",52.1273,5.27619
"Twenthe","Enschede","Netherlands",52.27,6.874167
"Valkenburg","Valkenburg","Netherlands",52.166139,4.417944
"Woensdrecht","Woensdrecht","Netherlands",51.449092,4.342031
"Cork","Cork","Ireland",51.841269,-8.491111
"Galway","Galway","Ireland",53.300175,-8.941592
"Dublin","Dublin","Ireland",53.421333,-6.270075
"Connaught","Connaught","Ireland",53.910297,-8.818492
"Kerry","Kerry","Ireland",52.180878,-9.523783
"Casement","Casement","Ireland",53.301667,-6.451333
"Shannon","Shannon","Ireland",52.701978,-8.924817
"Sligo","Sligo","Ireland",54.280214,-8.599206
"Waterford","Waterford","Ireland",52.1872,-7.086964
"Aarhus","Aarhus","Denmark",56.300017,10.619008
"Billund","Billund","Denmark",55.740322,9.151778
"Kastrup","Copenhagen","Denmark",55.617917,12.655972
"Esbjerg","Esbjerg","Denmark",55.525942,8.553403
"Gronholt Hillerod","Gronholt","Denmark",55.941387,12.382222
"Karup","Karup","Denmark",56.297458,9.124628
"Laeso","Laeso","Denmark",57.277228,11.000083
"Lolland Falster Maribo","Maribo","Denmark",54.699344,11.440117
"Odense","Odense","Denmark",55.476664,10.330933
"Krusa Padborg","Krusa-padborg","Denmark",54.870306,9.279014
"Roskilde","Copenhagen","Denmark",55.585567,12.131428
"Bornholm Ronne","Ronne","Denmark",55.063267,14.759558
"Sonderborg","Soenderborg","Denmark",54.964367,9.791731
"Skrydstrup","Skrydstrup","Denmark",55.225553,9.263931
"Skive","Skive","Denmark",56.550208,9.172983
"Thisted","Thisted","Denmark",57.0688,8.705225
"Kolding Vamdrup","Kolding","Denmark",55.436283,9.330925
"Vagar","Vagar","Faroe Islands",62.063628,-7.277219
"Aars","Vesthimmerland","Denmark",56.846944,9.458611
"Stauning","Stauning","Denmark",55.990122,8.353906
"Aalborg","Aalborg","Denmark",57.092789,9.849164
"Luxembourg","Luxemburg","Luxembourg",49.626575,6.211517
"Vigra","Alesund","Norway",62.560372,6.110164
"Andenes","Andoya","Norway",69.2925,16.144167
"Alta","Alta","Norway",69.976111,23.371667
"Bomoen","Voss","Norway",60.63885,6.501497
"Bronnoy","Bronnoysund","Norway",65.461111,12.2175
"Bodo","Bodo","Norway",67.269167,14.365278
"Flesland","Bergen","Norway",60.293386,5.218142
"Batsfjord","Batsfjord","Norway",70.600278,29.6925
"Kjevik","Kristiansand","Norway",58.204214,8.085369
"Dagali","Geilo","Norway",60.416667,8.512778
"Bardufoss","Bardufoss","Norway",69.055758,18.540356
"Evenes","Harstad/Narvik","Norway",68.4913,16.678108
"Leirin","Fagernes","Norway",61.015556,9.288056
"Floro","Floro","Norway",61.583611,5.024722
"Gardermoen","Oslo","Norway",60.193917,11.100361
"Karmoy","Haugesund","Norway",59.345267,5.208364
"Hasvik","Hasvik","Norway",70.486675,22.139744
"Kvernberget","Kristiansund","Norway",63.111781,7.824522
"Kjeller","Kjeller","Norway",59.969336,11.036089
"Hoybuktmoen","Kirkenes","Norway",69.725781,29.891295
"Lista","Farsund","Norway",58.099486,6.62605
"Aro","Molde","Norway",62.744722,7.2625
"Kjaerstad","Mosjoen","Norway",65.783997,13.214914
"Banak","Lakselv","Norway",70.068814,24.973489
"Notodden","Notodden","Norway",59.565683,9.212222
"Orland","Orland","Norway",63.698908,9.604003
"Roros","Roros","Norway",62.578411,11.342347
"Moss","Rygge","Norway",59.378933,10.785389
"Longyear","Svalbard","Norway",78.246111,15.465556
"Geiteryggen","Skien","Norway",59.185,9.566944
"Sorstokken","Stord","Norway",59.791925,5.34085
"Stokka","Sandnessjoen","Norway",65.956828,12.468944
"Langnes","Tromso","Norway",69.683333,18.918919
"Torp","Sandefjord","Norway",59.186703,10.258628
"Vaernes","Trondheim","Norway",63.457556,10.92425
"Sola","Stavanger","Norway",58.876778,5.637856
"Babice","Warsaw","Poland",52.268494,20.911047
"Lech Walesa","Gdansk","Poland",54.377569,18.466222
"Balice","Krakow","Poland",50.077731,19.784836
"Muchowiec","Katowice","Poland",50.238147,19.034181
"Pyrzowice","Katowice","Poland",50.474253,19.080019
"Mielec","Mielec","Poland",50.322275,21.462131
"Lawica","Poznan","Poland",52.421031,16.826325
"Jasionka","Rzeszow","Poland",50.109958,22.019
"Goleniow","Szczechin","Poland",53.584731,14.902206
"Redzikowo","Slupsk","Poland",54.478889,17.1075
"Swidwin","Shapaja","Poland",53.790639,15.82625
"Okecie","Warsaw","Poland",52.16575,20.967122
"Strachowice","Wroclaw","Poland",51.102683,16.885836
"Babimost","Zielona Gora","Poland",52.138517,15.798556
"Malmen","Linkoeping","Sweden",58.402278,15.525683
"Bravalla","Norrkoeping","Sweden",58.610867,16.103592
"Uppsala","Uppsala","Sweden",59.897328,17.588581
"Ronneby","Ronneby","Sweden",56.266667,15.265
"Rada","Rada","Sweden",58.498136,13.053231
"Landvetter","Gothenborg","Sweden",57.662836,12.279819
"Jonkoping","Joenkoeping","Sweden",57.757594,14.068731
"Falkoping","Falkoping","Sweden",58.169794,13.587847
"Lidkoping","Lidkoping","Sweden",58.465522,13.174414
"Save","Gothenborg","Sweden",57.774722,11.870372
"Skovde","Skovde","Sweden",58.4564,13.972672
"Trollhattan Vanersborg","Trollhattan","Sweden",58.318056,12.345
"Karlsborg","Karlsborg","Sweden",58.513842,14.507119
"Satenas","Satenas","Sweden",58.426445,12.714389
"Barkarby","Stockholm","Sweden",59.418694,17.890694
"Karlskoga","Karlskoga","Sweden",59.345867,14.495922
"Mora","Mora","Sweden",60.957908,14.511383
"Skavsta","Stockholm","Sweden",58.788636,16.912189
"Arvika","Arvika","Sweden",59.675856,12.639442
"Emmaboda","Emmaboda","Sweden",56.610761,15.604761
"Feringe","Ljungby","Sweden",56.950278,13.921667
"Kristianstad","Kristianstad","Sweden",55.921686,14.085536
"Landskrona","Landskrona","Sweden",55.944444,12.869444
"Oskarshamn","Oskarshamn","Sweden",57.350453,16.497972
"Anderstorp","Anderstorp","Sweden",57.264167,13.599439
"Kalmar","Kalkmar","Sweden",56.685531,16.287578
"Sturup","Malmoe","Sweden",55.530193,13.371639
"Halmstad","Halmstad","Sweden",56.691128,12.820211
"Hagshult","Hagshult","Sweden",57.292222,14.137222
"Kronoberg","Vaxjo","Sweden",56.929144,14.727994
"Hallviken","Hallviken","Sweden",63.738333,15.458333
"Hedlanda","Hede","Sweden",62.408889,13.747222
"Sveg","Sveg","Sweden",62.047811,14.42295
"Gallivare","Gallivare","Sweden",67.132408,20.814636
"Hudiksvall","Hudiksvall","Sweden",61.768092,17.080719
"Jokkmokk","Jokkmokk","Sweden",66.496236,20.147181
"Kramfors Solleftea","Kramfors","Sweden",63.048597,17.768856
"Lycksele","Lycksele","Sweden",64.548322,18.716219
"Optand","Optand","Sweden",63.128611,14.802778
"Sundsvall Harnosand","Sundsvall","Sweden",62.528125,17.443928
"Ornskoldsvik","Ornskoldsvik","Sweden",63.408339,18.990039
"Pitea","Pitea","Sweden",65.398333,21.260833
"Kiruna","Kiruna","Sweden",67.821986,20.336764
"Orsa","Orsa","Sweden",61.190033,14.712567
"Skelleftea","Skelleftea","Sweden",64.624772,21.076892
"Sattna","Sattna","Sweden",62.481369,17.002917
"Umea","Umea","Sweden",63.791828,20.282758
"Vilhelmina","Vilhelmina","Sweden",64.579083,16.833575
"Arvidsjaur","Arvidsjaur","Sweden",65.590278,19.281944
"Orebro","Orebro","Sweden",59.223733,15.037956
"Vasteras","Vasteras","Sweden",59.589444,16.633611
"Kallax","Lulea","Sweden",65.543758,22.121989
"Vidsel","Vidsel","Sweden",65.875325,20.149917
"Arboga","Arboga","Sweden",59.386585,15.924055
"Arlanda","Stockholm","Sweden",59.651944,17.918611
"Bromma","Stockholm","Sweden",59.354372,17.94165
"Borlange","Borlange","Sweden",60.422017,15.515211
"Hultsfred","Hultsfred","Sweden",57.525833,15.823333
"Gavle","Gavle","Sweden",60.593333,16.951389
"Saab","Linkoeping","Sweden",58.40615,15.680508
"Kungsangen","Norrkoeping","Sweden",58.586253,16.250622
"Eskilstuna","Eskilstuna","Sweden",59.351078,16.7084
"Visby","Visby","Sweden",57.662797,18.346211
"Kalixfors","Kalixfors","Sweden",67.764789,20.257228
"Spangdahlem Ab","Spangdahlem","Germany",49.972667,6.6925
"Ramstein Ab","Ramstein","Germany",49.436911,7.600283
"Bamberg Aaf","Bamberg","Germany",49.920433,10.914233
"Giebelstadt Aaf","Giebelstadt","Germany",49.648131,9.966494
"Buckeburg","Brueckeburg","Germany",52.2785,9.082167
"Celle","Celle","Germany",52.5912,10.022133
"Rheine Bentlage","Rheine-brentlange","Germany",52.291167,7.387
"Fritzlar","Fritzlar","Germany",51.1145,9.285833
"Laupheim","Laupheim","Germany",48.220297,9.910019
"Mendig","Mendig","Germany",50.366,7.315333
"Niederstetten","Niederstetten","Germany",49.391833,9.958167
"Roth","Roth","Germany",49.2175,11.100167
"Fassberg","Fassberg","Germany",52.919406,10.197528
"Grafenwohr Aaf","Grafenwoehr","Germany",49.698686,11.940175
"Hanau Aaf","Hanau","Germany",50.169189,8.961586
"Hohenfels Aaf","Hohenfels","Germany",49.218056,11.836111
"Kitzingen Aaf","Kitzingen","Germany",49.743057,10.200556
"Nordholz","Nordholz","Germany",53.767667,8.6585
"Diepholz","Diepholz","Germany",52.585514,8.341014
"Geilenkirchen","Geilenkirchen","Germany",50.960817,6.042422
"Hohn","Hohn","Germany",54.312167,9.538167
"Jever","Jever","Germany",53.5335,7.888667
"Laage","Laage","Germany",53.918167,12.278333
"Norvenich","Noervenich","Germany",50.831167,6.658167
"Schleswig","Schleswig","Germany",54.459333,9.516333
"Wittmundhafen","Wittmundhafen","Germany",53.547833,7.667333
"Neubrandenburg","Neubrandenburg","Germany",53.602167,13.306
"Wunstorf","Wunstorf","Germany",52.457333,9.427167
"Vilseck Aaf","Vilseck","Germany",49.63361,11.767222
"Coleman Aaf","Coleman","Germany",49.563569,8.463392
"Wiesbaden Aaf","Wiesbaden","Germany",50.049819,8.325397
"Landsberg Lech","Landsberg","Germany",48.0705,10.906
"Buchel","Buechel","Germany",50.173833,7.063333
"Erding","Erding","Germany",48.322333,11.948667
"Furstenfeldbruck","Fuerstenfeldbruck","Germany",48.205667,11.267
"Holzdorf","Holzdorf","Germany",51.767833,13.167667
"Ingolstadt Manching","Ingolstadt","Germany",48.715667,11.534
"Lechfeld","Lechfeld","Germany",48.1855,10.861167
"Neuburg","Neuburg","Germany",48.711,11.2115
"Gutersloh","Guetersloh","Germany",51.922833,8.306333
"Alexander Bay","Alexander Bay","South Africa",-28.575001,16.533333
"Aggeneys","Aggeneys","South Africa",-29.281767,18.813869
"Brakpan","Brakpan","South Africa",-26.23865,28.301769
"Bhisho","Bisho","South Africa",-32.89715,27.279111
"Bloemfontein Intl","Bloemfontein","South Africa",-29.092722,26.302444
"Bethlehem","Bethlehem","South Africa",-28.248392,28.336125
"Bothaville","Bothaville","South Africa",-27.366769,26.629194
"Cape Town Intl","Cape Town","South Africa",-33.964806,18.601667
"Calvinia","Calvinia","South Africa",-31.500278,19.725897
"Durban Intl","Durban","South Africa",-29.970089,30.950519
"East London","East London","South Africa",-33.035569,27.825939
"Ermelo","Ermelo","South Africa",-26.495644,29.979764
"Ficksburg Sentraoes","Ficksburg","South Africa",-28.823119,27.9089
"Grand Central","Johannesburg","South Africa",-25.986267,28.140061
"George","George","South Africa",-34.005553,22.378889
"Graaff Reinet","Graaff Reinet","South Africa",-32.193611,24.541389
"Grahamstown","Grahamstown","South Africa",-33.284721,26.498083
"Greytown","Greytown","South Africa",-29.122011,30.586706
"Harmony","Harmony","South Africa",-28.078694,26.861178
"Harrismith","Harrismith","South Africa",-28.235072,29.106206
"Hoedspruit Afb","Hoedspruit","South Africa",-24.368642,31.048744
"Gariep Dam","Hendrik Verwoerddam","South Africa",-30.562164,25.528286
"Johannesburg Intl","Johannesburg","South Africa",-26.139166,28.246
"P C Pelser","Klerksdorp","South Africa",-26.871064,26.718003
"Kimberley","Kimberley","South Africa",-28.802834,24.765167
"Krugersdorp","Krugersdorp","South Africa",-26.080978,27.725667
"Kroonstad","Kroonstad","South Africa",-27.660617,27.315761
"Johan Pienaar","Kuruman","South Africa",-27.456667,23.411388
"Kleinsee","Kleinsee","South Africa",-29.688403,17.094006
"Lanseria","Johannesburg","South Africa",-25.938514,27.926133
"Lichtenburg","Lichtenburg","South Africa",-26.175672,26.184575
"Makhado Afb","Lambertsbaai","South Africa",-23.159911,29.696544
"Langebaanweg","Langebaanweg","South Africa",-32.968889,18.160278
"Ladysmith","Ladysmith","South Africa",-28.581667,29.749722
"Middelburg","Middelburg","South Africa",-25.684775,29.440158
"Margate","Margate","South Africa",-30.857408,30.343019
"Marble Hall","Marble Hall","South Africa",-24.989114,29.283122
"Majuba Power Station","Majuba Power Station","South Africa",-27.079253,29.778528
"Susse","Kangia","Greenland",69.2225,-49.9383
